33715685499,QUIPEX SRL,ACACNINN00,,,,
33715685529,PETROCAÑUELAS S.R.L.,ACACNINS00,,,,
33715685669,CENTRO DE TRANSPORTE AUTOMOTOR,ACNININN00,,,,
33715685839,MTACO S.R.L.,ACACNINS00,,,,
33715685979,GROUP PIPE S.A.,ACACNINS00,,,,
33715686029,COOPERATIVA DE PROVISION DE SE,ACACNINS00,,,,
33715686339,FOLLOWME EGRESADOS SRL,ACACNINS00,,,,
33715686649,YEITE S.A,ACACNINS00,,,,
33715686789,RESIDENCIA PARA MAYORES LOS RO,ACACNINS00,,,,
33715686819,CAMIVILTEX S.R.L.,ACACNINN00,,,,
33715686959,SOL CONSTRUCCIONES S.R.L.,ACACNINS00,,,,
33715687009,ESPALAB S.R.L.,ACACNINS00,,,,
33715687149,ESTUDIO GRQ SOCIEDAD SIMPLE,ACACNINN00,,,,
33715687319,FUNDACION ESCOLA DE SAMBA UNIA,EXEXNINN00,,,,
33715687459,BIZ LATIN HUB S.A.,ACACNINN00,,,,
33715687629,TREFE S.A.,ACACNINS00,,,,
33715687939,POLISHOPS S.R.L,ACACNINN00,,,,
33715688129,FUNDACION PARA EL DESARROLLO Y,EXEXNINN00,,,,
33715688269,COMERCIAL DERIVA S.A.,ACACNINS00,,,,
33715688439,SUR MONTAJES INDUSTRIALES S.A.,ACACNINS00,,,,
33715688889,FIDEICOMISO FINANCIERO CRESCER,ACEXNINN00,,,,
33715688919,M.Z. PLEGADOS S.R.L.,ACACNINS00,,,,
33715689109,TORTA IRIDISCENTE S.R.L.,ACACNINN00,,,,
33715689419,MIL UNO PROPIEDADES DE SARDI J,NIACNINS00,,,,
33715689699,SOP- TEC S.R.L.,ACACNINS00,,,,
33715689729,HACELO RODAR SRL,ACACNINN00,,,,
33715690239,FITOMAG LATINOAMERICA S.R.L.,ACACNINN00,,,,
33715690379,GRUPO PANAT SA,ACACNINS00,,,,
33715690409,OBERA S.R.L.,ACACNINN00,,,,
33715690549,MACARY S.A.,ACACNINN00,,,,
33715690859,DIVINO NIÑO SOCIEDAD DE RESPON,ACACNINS00,,,,
33715690999,TIERRA NORTE S.R.L.,ACACNINS00,,,,
33715691529,BURJAN S.A.,ACACNINN00,,,,
33715692029,MICROLAB.SJ23 S.R.L.,ACACNINS00,,,,
33715692169,SID JOY SA,ACACNINS00,,,,
33715692479,CARGO SOLUTIONS S.R.L.,ACACNINN00,,,,
33715692649,ACEROS ALVEAR S.R.L.,ACACNINS00,,,,
33715692789,FIDEICOMISO ECOTRES,NCACNINN00,,,,
33715693009,G.B.S. GLOBAL BUSINESS SUPPLY,ACACNINN00,,,,
33715693149,COLNIC S.A.,ACACNINN00,,,,
33715693289,CLUB SOCIAL CULTURAL  Y DEPORT,ACEXNINN00,,,,
33715693319,GRUPO FADIME S.A.,ACACNINS00,,,,
33715693459,ASOCIACION CIVIL DE MUSICOS ES,ACEXNINN00,,,,
33715693599,FRANQUILMAC SOCIEDAD ANONIMA,ACACNINS00,,,,
33715693629,FIDEICOMISO EN GARANTIA DE LOS,NCNANINN00,,,,
33715693769,KOL SASON S.A.,ACACNINS00,,,,
33715693939,ASOCIACION CIVIL NUEVO MILENIO,ACEXNINN00,,,,
33715694269,LA PROSPERIDAD S.A.S.,ACACNINN00,,,,
33715694579,SANTIMAC S.R.L,ACACNINN00,,,,
33715694609,TRANSPORTE DON VICTOR S.A.,ACACNINS00,,,,
33715694889,ALAS COLORADAS,ACACNINS00,,,,
33715695079,LM AGROVIAL S.R.L.,ACACNINS00,,,,
33715695559,CARNES DE BOUTIQUE SRL,ACACNINS00,,,,
33715695729,MODULARQ SA,ACACNINS00,,,,
33715696059,DELPAT SRL,ACACNINS00,,,,
33715696199,SERVICIOS ARGENTINOS DE CONSUL,ACACNINN00,,,,
33715696229,ASIAN MOTORS SOCIEDAD ANONIMA,ACACNINS00,,,,
33715696369,TRANSPORTES Y SERVICIOS EL RUS,ACACNINS00,,,,
33715696679,YUTONG S.A.,ACACNINS00,,,,
33715696709,CASCHY ARGENTINA S.R.L.,ACACNINS00,,,,
33715696849,BAIRES DISTRIBUCION S.R.L.,ACACNINS00,,,,
33715697179,LA GARDE S.R.L.,ACACNINS00,,,,
33715697209,FUNDACION MUJERES PUNTANAS,EXEXNINN00,,,,
33715697349,COMUNIDAD ABORIGEN MISION LA P,ACEXNINN00,,,,
33715697519,CONSORCIO DE PROPIETARIOS DEL,NIEXNINS00,,,,
33715697829,R Y R VARGAS S.R.L.,ACACNINS00,,,,
33715697969,TEXTIL DALY SOCIEDAD ANONIMA,ACACNINN00,,,,
33715698019,WATEKE S.R.L,ACACNINN00,,,,
33715698299,ENVIROLUX S.A.,ACACNINN00,,,,
33715698639,GLOBAL SUR SERVICIOS Y TRANSPO,ACACNINS00,,,,
33715698779,COOPERATIVA DE TRABAJO RENT A,EXACNINN00,,,,
33715698949,NORTH LOGISTICS S.A.,ACACNINN00,,,,
33715699139,DTHINK S.R.L.,ACACNINS00,,,,
33715699279,GALLIZIO HNOS.,NIACNINN00,,,,
33715699309,JOSU S.A.,ACACNINN00,,,,
33715699589,GRUPO IMA SRL,ACACNINN00,,,,
33715699619,TISECO S.A.,ACACNINS00,,,,
33715700099,EDUFIOR S.R.L,ACACNINS00,,,,
33715700269,ALBERTI 812 S.R.L.,ACACNINN00,,,,
33715700579,FIDEICOMISO CHARLONE 875,NCACNINN00,,,,
33715700609,VENCUBE S.R.L.,ACACNINS00,,,,
33715700749,HLS S.R.L.,ACACNINS00,,,,
33715700889,AG MEDICAL S.R.L.,ACACNINS00,,,,
33715700919,BIG CANTILO GROUP S.R.L.,ACACNINS00,,,,
33715701249,FENIX ASOCIACION CIVIL,NIEXNINN00,,,,
33715701389,ONMARC S.A.S,ACACNINS00,,,,
33715701559,DISTRIBUIDORA Y COMERCIALIZADO,ACACNINN00,,,,
33715701699,EFEDOS SA,ACACNINS00,,,,
33715701729,FH SERVICIOS S.R.L.,ACACNINS00,,,,
33715702199,FUNDACION UBUNTU,EXEXNINN00,,,,
33715702229,HANSEI  S.R.L.,ACACNINS00,,,,
33715702369,MAYMIK S.R.L.,ACACNINS00,,,,
33715702679,LALO CONSTRUCCIONES S.R.L.,ACACNINN00,,,,
33715702709,CLEANER SERVICE S.A.,ACACNINS00,,,,
33715702989,CONNECTIONMEDIA S.A.,ACACNINN00,,,,
33715703179,REDENOR SRL,ACACNINS00,,,,
33715703349,MENDOZA TRANSLATIONS S.R.L.,ACACNINS00,,,,
33715703519,EMMED SRL,ACACNINS00,,,,
33715704019,CAMARA DE PRODUCTORES OVINOS D,EXEXNINN00,,,,
33715704329,FUNDACION GUALOK,ACEXNINN00,,,,
33715704469,CONDOMINIO FERRERO-MARTINEZ,NIACNINN00,,,,
33715704779,FAWWAZ FAWZI SRL EN FORMACION,ACACNINN00,,,,
33715705139,STOCK INTELIGENTE S.R.L.,ACACNINS00,,,,
33715705449,FABRICA DE EMBUTIDOS EL KIKE S,ACACNINN00,,,,
33715705589,GB S.R.L.,ACACNINN00,,,,
33715705619,FIDEICOMISO FINANCIERO GARBARI,ACEXNINN00,,,,
33715705759,REPUESTOS FORMAX SRL,ACACNINN00,,,,
33715705899,MONTAJES VAQ S.R.L.,ACACNINN00,,,,
33715705929,LAUNDRY GARAGE S.R.L.,ACACNINS00,,,,
33715706259,MCB SOC. SIMPLE DE MARIANA BOR,NIACNINS00,,,,
33715706399,LATIN BLOCKCHAIN CC INVESTMENT,ACACNINN00,,,,
33715706429,SCOC S.A.,ACACNINS00,,,,
33715706569,BAQUIANO MALVINAS S.R.L.,ACACNINS00,,,,
33715706739,GOFFINS CONSTRUCCIONES SRL,ACACNINN00,,,,
33715706879,GE LIBERTADOR SRL,ACACNINN00,,,,
33715706909,SAN ANTONIO FABRIL SRL,ACACNINS00,,,,
33715707069,FIDEICOMISO CALLE CHACABUCO 67,ACACNINN00,,,,
33715707239,ABRAHAN JUANA IGNACIA BANDEO M,NIACNINN00,,,,
33715707409,LASNIGUS SOCIEDAD DE RESPONSAB,ACACNINS00,,,,
33715707549,MONTPENSIER SRL,ACACNINS00,,,,
33715707689,LUDICAMENTE S.R.L.,ACACNINS00,,,,
33715707719,DAMIAN FERNANDEZ Y CARLOS LOPE,NIACNINN00,,,,
33715707999,MASTER BUILDING S.A.,ACACNINS00,,,,
33715708049,BUFFA, ALEJANDRO DANIEL Y CONS,NIACNINN00,,,
33715708189,UN MUNDO DE OPORTUNIDADES SA,ACACNINS00,,,,
33715708499,CORTIPRONT S.R.L,ACACNINN00,,,,
33715708529,DOMO SERVICIOS S.A.,ACACNINS00,,,,
33715708839,R.G. PROYECTOS S.R.L.,ACACNINN00,,,,
33715709029,ORTODONCIA MARDEL SRL,ACACNINS00,,,,
33715709169,CUENCA  1821  S.R.L.,ACACNINN00,,,,
33715709339,REDI CAR S.R.L,ACACNINN00,,,,
33715709509,DON JOSE A. SRL,ACACNINN00,,,,
33715709649,AZCUENAGA 1295 S.A.,ACACNINS00,,,,
33715709789,TODO CERDO S.R.L.,ACACNINN00,,,,
33715709819,FUNDACION LA LIBERTAD CHACO,EXEXNINN00,,,,
33715710159,EVE-LAU SOCIEDAD DE RESPONSABI,ACACNINS00,,,,
33715710299,SOLD-TRANS S.R.L,ACACNINS00,,,,
33715710639,OILTECH INGENIERIA Y PROYECTOS,ACACNINS00,,,,
33715710779,CEIBO TRECE SOCIEDAD SIMPLE,ACACNINN00,,,,
33715710809,FUNDACION MIL AVES,ACEXNINN00,,,,
33715711139,CAESTTA EQUITY S.A.,ACACNINN00,,,,
33715711279,THOMSEN,ACACNINN00,,,,
33715711309,MISSION CATERING S.R.L.,ACACNINS00,,,,
33715711449,ALCAFA DE ALVAREZ BRUNO GERMAN,NIACNINS00,,,,
33715711589,EXPOJARDIN CANNING S.R.L,ACACNINS00,,,,
33715711619,CENTER HOTELES,ACACNINS00,,,,
33715711759,CONSTRUBREA S.R.L.,ACACNINN00,,,,
33715712259,CONSORCIO DE PROPIETARIOS EDIF,NIEXNINS00,,,,
33715712429,LORETI S.R.L.,ACACNINS00,,,,
33715712569,GASCON MIL SRL,ACACNINS00,,,,
33715713069,COOPERATIVA DE TRABAJO ARCOIRI,ACACNINN00,,,,
33715713379,EMPRENDIMIENTOS EXYOR SRL,ACACNINS00,,,,
33715713549,SOLDINI AUTOPARTES SRL,ACACNINS00,,,,
33715713689,BIKECENTER PILAR S.R.L.,ACACNINS00,,,,
33715713859,DAMARIS S.R.L.,ACACNINS00,,,,
33715713999,CDOBRAS SRL,ACACNINS00,,,,
33715714049,CONDOMINIO BOTTACCHI LILIANA P,NIACNINN00,,,,
33715714189,COOPERATIVA DE TRABAJO EMPATIO,EXACNINN00,,,,
33715714359,LURECO S.A.,ACACNINN00,,,,
33715714529,LOCUTORIO DEL MUELLE DE VELEZ,NIACNINN00,,,,
33715714669,TUE S.R.L,ACACNINN00,,,,
33715714979,MOVYPAY-PLUS MOBILE COMMUNICAT,NCACNINS00,,,,
33715715029,ELIXIR TECNO SRL,ACACNINN00,,,,
33715715339,LA PLATA MONTAJES S.A.- CENTRO,NCACNINS00,,,,
33715715509,CHE PALETAS S.R.L.,ACACNINN00,,,,
33715715649,FIDEICOMISO DE ADMINISTRACION,NCACNINN00,,,,
33715716009,BFJSP SRL,ACACNINS00,,,,
33715716319,NERTA SA,ACACNINN00,,,,
33715716459,FRANCONELLA S.R.L.,ACACNINS00,,,,
33715716769,FUNDACION JUVENTUD QUE SE MUEV,EXEXNINN00,,,,
33715717099,GARE SRL,ACACNINS00,,,,
33715717129,BOETTO Y BUTTIGLIENGO S.A. - V,NCACNINN00,,,,
33715717269,QUILBER S.A. EN FORMACION,ACACNINS00,,,,
33715717439,LA III HISPANA DE RODRIGUEZ SA,NIACNINS00,,,,
33715717609,DON FRANCISCO DE MANDRILE S.A.,ACACNINS00,,,,
33715717749,FANATEX SRL,ACACNINN00,,,,
33715717919,ARROW HOLDINGS SRL,ACACNINS00,,,,
33715718419,VANG S.A.,ACACNINS00,,,,
33715718699,MEJORAS SA,ACACNINS00,,,,
33715718729,HARVEST S.A.,ACNININN00,,,,
33715719229,DR. CEX S.S.,NIACNINN00,,,,
33715719369,PIEDRA PARADA SOCIEDAD POR ACC,ACACNINN00,,,,
33715719539,PROGRAMA DE APOYO AL DESARROLL,EXEXNINN00,,,,
33715719679,AVG S.A.,ACACNINS00,,,,
33715719709,SANTINI CLAUDIO Y MARIANO,NIACNINN00,,,,
33715719849,SOLAR SAN FRANCISCO 3 S.A.,ACNININN00,,,,
33715720189,PAPELERA MALUAY SRL,ACACNINS00,,,,
33715720499,CLUB DE JUBILADOS DE PUEBLO DO,ACEXNINN00,,,,
33715720669,LUDICLA S.A.,ACACNINS00,,,,
33715720979,ASOCIACION CIVIL, SOCIAL, DEPO,ACEXNINN00,,
33715721339,DON IGNACIO S.R.L,ACACNINN00,,,,
33715721509,SERGIO M ALONSO, MARCELO F ALO,NIEXNINN00,,,
33715721819,4 PRIMOS,NIACNINS00,,,,
33715722459,RODALVA SRL,ACACNINS00,,,,
33715722769,CREMIEUX GUSTAVO EDGARDO Y TRI,NIACNINN00,,,,
33715723099,FIDEICOMISO SAENZ PEÑA 1.474,ACACNINN00,,,,
33715723129,INTERFLOTABUS S.R.L.,ACACNINS00,,,,
33715723269,BUENA MIGA S.R.L.,ACACNINN00,,,,
33715723439,MIRADOR DEL SAN BERNARDO S.R.L,ACACNINS00,,,,
33715723579,CASTRO BROKER DE SEGUROS S.R.L,ACACNINN00,,,,
33715723749,ULLMARK SA,ACACNINN00,,,,
33715723919,ROCA SALUD S.R.L.,ACACNINS00,,,,
33715724109,BY MAXU S.R.L.,ACACNINS00,,,,
33715724249,CENTRO MEDICO LOMAS S.A.,ACACNINS00,,,,
33715724699,AGUA PURA SRL EN FORMACION,ACACNINS00,,,,
33715724869,PIELES DE VIDRIO S.A.,ACACNINS00,,,,
33715725369,JOAL GRUPO EL SOL S.A.,ACACNINS00,,,,
33715725539,GOLDEN BIKE,ACACNINS00,,,,
33715725849,LA CRIANZA  S.R.L.,ACACNINS00,,,,
33715725989,GROW UP SOCIEDAD DE LA SECCION,NIACNINN00,,,,
33715726209,IMPORTACO ARGENTINA SOCIEDAD A,ACACNINN00,,,,
33715726519,LIEFELD S.A.,ACACNINN00,,,,
33715726829,COOPERATIVA DE TRABAJO CONSTRU,EXACNINN00,,,,
33715726969,AGROPAZ S.A.S.,ACACNINS00,,,,
33715727159,MAS ALLA DEL MAR S.R.L.,ACACNINN00,,,,
33715727469,MAIN SUPPORT S.R.L.,ACACNINS00,,,,
33715727779,MATERIALES MONSERRAT S.A.,ACACNINS00,,,,
33715728279,COSTANERA MOTOS SRL,ACACNINS00,,,,
33715728309,ANTONINO MILISENDA S.A. - MUND,NCACNINN00,,,,
33715728449,PALMUR NORTE S.R.L.,ACACNINS00,,,,
33715728589,C.D.L SA,ACACNINS00,,,,
33715728759,FPM44 SRL,ACNININN00,,,,
33715729089,FIDEICOMISO EDIFICIO JARDIN,NCACNINN00,,,,
33715729119,NOVOMEDICAL S.R.L.,ACACNINN00,,,,
33715729399,ATTOLAV,ACACNINS00,,,,
33715729569,PASTELERIA ARTESANAL Y CAFE S.,ACACNINN00,,,,
33715729739,A & F LOGISTICA Y DISTRIBUCION,NIACNINN00,,,,
33715729879,JUNIOR SANTA CRUZ ASOCIACION S,NIACNINS00,,,,
33715730109,DI PAOLO, DAVID Y RUBIO, RICAR,NIACNINS00,,
33715730699,PRONOVO NUTRICION ANIMAL S.A.,ACACNINS00,,,,
33715730729,BROTHERS BEER HOUSE S.R.L.,ACACNINS00,,,,
33715730869,CONSULTORES DE EMPRESAS I.T. S,ACACNINS00,,,,
33715731199,HF5 SRL,ACACNINS00,,,,
33715731709,OCTOPUS MEDIA GROUP SRL,ACACNINN00,,,,
33715731849,PHONE ASSISTANCE GROUP S.A.,ACACNINN00,,,,
33715731989,MDIRECTO S.A,ACACNINN00,,,,
33715732039,PRODUCTOS MASIVOS SA,ACACNINS00,,,,
33715732179,DON ALFREDO,ACACNINN00,,,,
33715732349,EQUIPAMIENTOS SPORT 4X4 S.R.L.,ACACNINN00,,,,
33715732489,EL CRISPIN SA,ACACNINS00,,,,
33715732519,CANSECO VIAL SRL,ACACNINS00,,,,
33715732659,BGP BAIRES S.A.,ACACNINS00,,,,
33715732799,3LED LUMITEC SRL,ACACNINN00,,,,
33715732969,RECSA FIDEICOMISO FINANCIERO,ACACNINN00,,,,
33715733019,TURISMO CLAUDIO S.R.L.,ACACNINS00,,,,
33715733159,JBT SERVICIOS,ACACNINS00,,,,
33715733329,MANDARINA SAS,ACNININN00,,,,
33715733469,COCO LONAS BOLIVAR SRL EN FORM,ACACNINS00,,,,
33715733779,ASOCIACION CIVIL CINOTECNICO A,EXEXNINN00,,,,
33715733949,HIGH TRACK S.R.L.,ACACNINS00,,,,
33715734279,AMANTE NELSON FAVIO Y CHURQUIN,NIACNINN00,,,,
33715734589,ABANTU S.A.S.,ACACNINS00,,,,
33715734619,JJL GROUP S.R.L.,ACACNINS00,,,,
33715734899,CARDINAL S.R.L.,ACACNINS00,,,,
33715734929,LA TAVERNA MALTAS SRL,ACACNINN00,,,,
33715735089,CONSORCIO DE COOPERACION TEMPO,NCACNINS00,,,,
33715735119,ROCA 550 S.A. EN FORMACION,ACACNINN00,,,,
33715735259,FIDEICOMISO FINANCIERO ROSETTI,ACACNINN00,,,,
33715735399,COFFEA S.A.,ACACNINS00,,,,
33715735569,CLUB SOCIAL Y DEPORTIVO EL CHA,NIEXNINN00,,,,
33715735739,HANSOI SAS,ACACNINN00,,,,
33715736069,SAMITAR SA,ACACNINS00,,,,
33715736239,ACADEMIUS S.R.L.,ACEXNINS00,,,,
33715736409,SANTIAGO NEUMATICOS S.R.L.,ACACNINS00,,,,
33715736549,GRAN BERTA SRL,ACACNINS00,,,,
33715736689,CIMFYR SRL,ACACNINS00,,,,
33715736719,LINKIT S.A.S.,ACACNINS00,,,,
33715736999,EL GATO DE LEANDRO OSCAR SIMON,NIACNINN00,,,,
33715737049,LIVOLO SRL,ACACNINN00,,,,
33715737359,ARDEL SANTIAGO LEOPOLDO Y ARDE,NIEXNINN00,,,,
33715737529,MARTINASSO, JOSE ANTONIO Y LOP,NIACNINN00,,,
33715737669,ALESE SAS,ACACNINS00,,,,
33715737839,ICE BOUTIQUE S.R.L.,ACACNINS00,,,,
33715737979,DROGUERIA POSADAS S.R.L.,ACACNINS00,,,,
33715738029,ENSORCELANTE S.A.,ACACNINS00,,,,
33715738169,ASOCIACION CIVIL AMIGOS BOMBER,ACNININN00,,,,
33715738479,MAITEA SRL,ACACNINS00,,,,
33715738509,AURITH SRL EN FORMACION,ACACNINS00,,,,
33715738819,INDUSTRIAS PARACOL SOCIEDAD AN,ACACNINS00,,,,
33715739149,FIDEICOMISO FINANCIERO NALDO S,ACEXNINN00,,,,
33715739289,TCI GECOMP,ACACNINS00,,,,
33715739319,SAN MARCO DANEDU SRL,ACACNINS00,,,,
33715739459,SEVEN SOCIEDAD SIMPLE,NIACNINN00,,,,
33715739599,RIEGO FERTIL S.R.L.,ACACNINS00,,,,
33715740139,AXES TECNOSTORE SRL EN FORMACI,ACACNINS00,,,,
33715740279,FIDEICOMISO ALTOS DE AGRONOMIA,ACACNINN00,,,,
33715740309,ARGENTALENT SAS,ACACNINS00,,,,
33715740619,TEMACO S.A.,ACACNINS00,,,,
33715740899,TRAZA S.A. Y OTRO - AGUA CDU -,NCACNINN00,,,,
33715740929,NOA WIFI,ACACNINN00,,,,
33715741909,SYMEJ S.R.L.,ACACNINS00,,,,
33715742239,MULTITRAC S.A.S.,ACACNINN00,,,,
33715742409,FRUTAS EL GAITA SRL,ACACNINS00,,,,
33715742549,METALURGICA RG S.A.,ACACNINN00,,,,
33715742719,AGUA FITNESS S.S,NIACNINN00,,,,
33715742859,CONSTRUCTORA LESAMI S.R.L,ACACNINN00,,,,
33715742999,ANDAMET S.A.,ACACNINS00,,,,
33715743049,BARASH S.R.L.,ACACNINS00,,,,
33715743219,GRUPO D&P SRL,ACACNINS00,,,,
33715743359,PEIBRU SA,ACACNINS00,,,,
33715743529,ACAI SRL,ACACNINS00,,,,
33715743669,LAMBDA,ACACNINS00,,,,
33715743839,SILMICSA SOC. DEL CAP. I SEC.,NIACNINS00,,,,
33715743979,EL FORTIN SOC.CAP.I SECC.IV LE,NIACNINS00,,,,
33715744169,ASG S.R.L.,ACACNINN00,,,,
33715744339,VENTIS ARGENTINA SOCIEDAD DE R,ACACNINS00,,,,
33715744479,GINSUR SA,ACACNINS00,,,,
33715744509,ASOCIACION CIVIL JUVENTUD UNID,ACEXNINN00,,,,
33715744789,ALVILUM S.R.L.,ACACNINN00,,,,
33715745289,AQUINO NOGUERA S.R.L.,ACACNINN00,,,,
33715745319,ISOGRAF S.R.L.,ACACNINS00,,,,
33715745459,MUSTAFA S.A.,ACACNINS00,,,,
33715745629,VESPA S.A.,ACACNINS00,,,,
33715746269,SHIMA AMBIENTAL SRL,ACACNINN00,,,,
33715746439,MASS DESARROLLOS SRL,ACACNINN00,,,,
33715746609,TECMA S.A. ARR-CA S.R.L. UNION,NCACNINN00,,,,
33715746919,GRUPO DE SERVICIOS S.A.,ACACNINN00,,,,
33715747109,GARCIA SALVATI SOCIEDAD SIMPLE,ACACNINN00,,,,
33715747249,FIDEICOMISO CAFAYATE 626-658-6,ACACNINN00,,,,
33715747559,CENTRAL SHOP S.A.S.,ACACNINN00,,,,
33715747729,PURACEPA S.R.L.,ACACNINN00,,,,
33715747869,ROSAS MAUI S.A.S.,ACACNINN00,,,,
33715748679,DIGITAL BOOMERAN SRL,ACACNINS00,,,,
33715748849,COOPERATIVA APICOLA PALMARES D,EXACNINN00,,,,
33715748989,PANTANO SANCHEZ MAURICIO JORGE,NIACNINS00,,,,
33715749039,BECQUIA S.A.S,ACACNINS00,,,,
33715749179,JGM CARGO S.R.L.,ACACNINN00,,,,
33715749489,FIDEICOMISO DE LA CALLE GAVILA,NCACNINN00,,,,
33715749799,SIMMAGRO S.A.S.,ACACNINN00,,,,
33715749829,CENTRO DE FORMACION PROFESIONA,ACEXNINS00,,,,
33715749969,MAX POWER SRL,ACACNINS00,,,,
33715750169,ESTACION CERVECERA S.R.L.,ACACNINS00,,,,
33715750339,IDP,ACACNINN00,,,,
33715750479,RESIDENCIAS CARPE-DIEM S.A.,ACACNINS00,,,,
33715750509,SOLUCIONES TERMOMECANICAS SRL,ACACNINS00,,,,
33715750649,ASOCIACION CIVIL JUAN JOSE COR,NIEXNINN00,,,,
33715750959,TECNOLOGIA MEDICA ASISTIDA S.A,ACACNINN00,,,,
33715751009,ALFA INGENIERIA EN CONSTRUCCIO,ACACNINN00,,,,
33715751149,GIL MATIAS Y BERGAMO M. SOLEDA,NIACNINS00,,,,
33715751459,BERTITO SOCIEDAD SIMPLE,NIACNINS00,,,,
33715751599,CIDENYT SUR S.A.,ACACNINN00,,,,
33715751629,CONDE 4450 SA,ACACNINN00,,,,
33715752099,IGLESIA DEL ARCA CRISTIANA CHI,ACEXNINN00,,,,
33715752129,GLOBAL BUILDING SUPPLY CHAIN S,ACACNINN00,,,,
33715752439,INDUMENTARIA TOTAL S.R.L EN FO,ACACNINS00,,,,
33715752579,CERVECERIA ANDINA SA,ACACNINS00,,,,
33715752609,LOS TAITOS S.R.L.,ACACNINN00,,,,
33715752749,FREE PEOPLE SOCIEDAD ANONIMA,ACACNINS00,,,,
33715752889,GUNDO40 S.R.L.,ACACNINS00,,,,
33715752919,ARFIT SRL,ACACNINN00,,,,
33715753079,CHITA PACK SRL,ACACNINS00,,,,
33715753249,DOOW SRL,ACACNINS00,,,,
33715753389,ARANDA CLAUDIO Y GODINO MARIA,NIACNINN00,,,,
33715753419,STUTTGART MOTORS S.A.,ACACNINN00,,,,
33715753699,FISIA ITALIMPIANTI SPA SUCURSA,ACACNINS00,,,,
33715754059,TRANSEGURA S.R.L.,ACACNINN00,,,,
33715754229,ASOC COOP ESCUELA SECUNDARIA 1,EXEXNINN00,,,,
33715754539,ALBA ATLANTICA NUEVA CONSTRUCT,ACACNINS00,,,,
33715754679,BAZAR ADRIANA S.A.,ACACNINS00,,,,
33715754709,PUNTA CABOS SRL,ACACNINN00,,,,
33715754989,GRUPO ITS S.R.L.,ACACNINS00,,,,
33715755039,BRABULNES,ACACNINN00,,,,
33715755489,ARDUENGO HNOS,ACACNINN00,,,,
33715755659,BARILOCHE ESCAPE GAMES SRL,ACACNINS00,,,,
33715756159,LA ROCA PUBLICIDAD S.R.L.,ACACNINN00,,,,
33715756469,DEMBE S.A.S.,ACACNINS00,,,,
33715756779,BASCARY EMPRENDIMIENTOS S.A.,ACACNINN00,,,,
33715756809,IGLESIAS HNOS. ASOCIACION SIMP,NIACNINN00,,,,
33715757139,LOGIMAS,ACACNINS00,,,,
33715757279,MAGMA COMUNICACIONES S.A.S.,ACACNINN00,,,,
33715757449,LOS CAPONES SRL,ACACNINS00,,,,
33715757759,SME RETAIL,ACACNINS00,,,,
33715757899,RECTIFICADORA DE LA PATAGONIA,ACACNINN00,,,,
33715757929,DEPOSITO FISCAL CORDOBA S.A.,ACACNINN00,,,,
33715758089,NICETO VEGA 5765 S.A.,ACACNINN00,,,,
33715758259,FEDERACION CORRENTINA DE TENIS,ACEXNINN00,,,,
33715758429,G SALCEDO Y J GOMEZ Y H BARTOL,NIACNINS00,,,,
33715758739,LA TERMINAL EXPRESS SOCIEDAD D,ACACNINN00,,,,
33715758879,GBA DISTRIBUCION SRL,ACACNINS00,,,,
33715758909,PONSO GERARDO L Y PONSO LEONAR,NIACNINN00,,,,
33715759069,ROGMAC SOCIEDAD ANOMINA,ACACNINN00,,,,
33715759239,CONSTRUIR AL SUR,ACACNINS00,,,,
33715759379,ONER ENERGIA S.A.,ACACNINN00,,,,
33715759409,CAMALEONES S.A.S.,ACACNINS00,,,,
33715759689,CONSORCIO DE COPROPIETARIOS DE,NIEXNINN00,,,,
33715759859,EDIFICIO VEINTICINCO DE MAYO D,NIEXNINN00,,,,
33715759999,ENCARGOFLET SRL,ACACNINN00,,,,
33715760199,SUCEDIO TV S.R.L.,ACACNINN00,,,,
33715760229,NEUMATICOS OESTE MORENO S.R.L.,ACACNINS00,,,,
33715760369,TROPICO SOCIEDAD SIMPLE,ACACNINN00,,,,
33715760679,CORTEZ LUCIANO HUGO Y FUENTE B,ACACNINS00,,,,
33715760709,CONSTRUCCIONES EZE-MIC SRL,ACACNINN00,,,,
33715760849,MANJAR DE FACASSE CARLOS ALBER,NIACNINS00,,,,
33715760989,SPARTA NEGOCIOS INMOBILIARIOS,ACACNINN00,,,,
33715761179,COR SHOP DEL SUR S.A.S.,NIACNINS00,,,,
33715761489,IWISS RURAL SRL,ACACNINN00,,,,
33715761799,RV PYMEF,ACACNINN00,,,,
33715762299,GRUPO CHARGEN SRL SOCIEDAD EN,ACACNINN00,,,,
33715762469,CHARLESTON S.R.L.,ACACNINS00,,,,
33715762809,CONSORCIO DE PROPIETARIOS DEL,NINININS00,,,,
33715763139,ENDOGICAL S.A,ACACNINN00,,,,
33715763279,BARSI CONSTRUCCIONES SOCIEDAD,ACACNINN00,,,,
33715763309,AGUAS DEL NOROESTE SRL,ACACNINN00,,,,
33715763619,JYL BROKERS ASESORES DE SEGURO,ACACNINS00,,,,
33715764089,SILSTECH S.A.S.,ACACNINS00,,,,
33715764119,SKIPPER SOCIEDAD ANONIMA,ACACNINS00,,,,
33715764399,COM CELL SRL,ACACNINS00,,,,
33715764429,CERONE PROCOPIO & ASOCIADOS S.,ACACNINS00,,,,
33715765409,NATURAL VIBE SA,ACACNINN00,,,,
33715765549,J. Y M. AGROPECUARIA S.R.L.,ACACNINS00,,,,
